PORT_TYPE,EVSE_ZIP,SESSION_START_DATE,SESSION_START_TIME,SESSION_LENGTH,ENERGY,SUBLAP,LAT,LON
3,7,12/21/13,5:01,0.915473,0.580005017,LAP2,41.197179,-80.218578
1,7,12/19/13,20:23,5.538199,1.68699845,LAP2,41.197179,-80.218578
2,5,12/12/13,20:13,3.417871,2.167398436,LAP1,40.932256,-80.388139
2,3,12/13/13,20:27,6.210001,2.284698602,LAP1,40.82405,-80.70807
1,5,12/5/13,12:24,10.722433,3.691746004,LAP1,40.932256,-80.388139
1,7,12/7/13,1:54,1.502692,1.414251265,LAP2,41.197179,-80.218578
1,10,12/26/13,18:37,0.442857,0.490411349,LAP2,40.940856,-80.902297
2,1,12/16/13,10:44,3.825187,2.480226889,LAP1,40.759591,-80.892775
2,1,12/23/13,1:41,8.067137,3.584635442,LAP1,40.759591,-80.892775
1,1,12/22/13,16:12,5.40391,2.723638563,LAP1,40.759591,-80.892775
3,7,12/8/13,5:55,5.396392,3.041589454,LAP2,41.197179,-80.218578
3,12,12/26/13,13:02,7.543538,1.894137433,LAP2,40.666304,-80.69382
2,6,12/18/13,17:34,6.005872,1.53785371,LAP2,41.088805,-80.651918
2,11,12/30/13,18:36,4.007184,1.005912255,LAP2,40.782878,-80.527821
2,12,12/23/13,10:28,0.432425,0.196281216,LAP2,40.666304,-80.69382
3,14,12/12/13,21:20,5.172162,1.535922738,LAP2,41.141569,-80.833456
2,8,12/2/13,9:36,4.618316,1.788799835,LAP2,41.122195,-80.597651
3,4,12/22/13,8:46,3.246543,0.685989392,LAP1,41.237692,-80.129426
1,12,12/31/13,12:48,2.432571,1.906409329,LAP2,40.666304,-80.69382
2,8,12/28/13,8:42,2.787413,0.827810057,LAP2,41.122195,-80.597651
1,6,12/17/13,21:27,3.679166,2.719944036,LAP2,41.088805,-80.651918
3,10,12/5/13,3:06,3.932068,1.19443681,LAP2,40.940856,-80.902297
2,5,12/12/13,2:01,9.329023,3.775338364,LAP1,40.932256,-80.388139
1,2,12/2/13,2:21,0.767969,0.947283311,LAP1,40.476938,-80.381297
2,3,12/1/13,18:41,10.300518,3.147015484,LAP1,40.82405,-80.70807
1,12,12/19/13,5:47,5.298426,1.068078704,LAP2,40.666304,-80.69382
2,2,12/15/13,13:24,0.381277,1.545066409,LAP1,40.476938,-80.381297
1,6,12/2/13,3:34,4.380106,2.404775963,LAP2,41.088805,-80.651918
2,5,12/17/13,21:00,2.187002,1.295757352,LAP1,40.932256,-80.388139
2,5,12/24/13,10:48,2.912178,1.889884112,LAP1,40.932256,-80.388139
3,4,12/4/13,13:23,0.94818,1.967633954,LAP1,41.237692,-80.129426
2,1,12/14/13,9:15,1.079891,1.511098048,LAP1,40.759591,-80.892775
2,2,12/29/13,4:48,3.900308,1.356338271,LAP1,40.476938,-80.381297
3,13,12/26/13,5:54,7.151422,2.857995741,LAP2,40.697587,-80.44851
3,8,12/21/13,8:09,0.778886,1.517777457,LAP2,41.122195,-80.597651
3,6,12/21/13,14:17,2.641264,1.294203603,LAP2,41.088805,-80.651918
2,12,12/22/13,4:19,8.148821,2.356251865,LAP2,40.666304,-80.69382
2,7,12/18/13,12:07,7.062886,1.754585771,LAP2,41.197179,-80.218578
1,6,12/8/13,18:31,8.6043,2.544596694,LAP2,41.088805,-80.651918
2,9,12/31/13,21:12,2.59045,2.193149451,LAP2,40.605104,-80.061551
1,8,12/25/13,5:51,14.280729,3.350746816,LAP2,41.122195,-80.597651
1,1,12/4/13,11:22,5.132613,1.164795246,LAP1,40.759591,-80.892775
2,4,12/16/13,18:42,7.446598,2.531436924,LAP1,41.237692,-80.129426
3,11,12/19/13,6:14,2.738767,2.47949332,LAP2,40.782878,-80.527821
1,8,12/10/13,18:06,3.616298,1.295582289,LAP2,41.122195,-80.597651
1,9,12/18/13,6:40,8.741859,1.864477027,LAP2,40.605104,-80.061551
2,5,12/1/13,20:37,11.061027,2.630199712,LAP1,40.932256,-80.388139
1,8,12/22/13,9:43,17.02155,3.63672693,LAP2,41.122195,-80.597651
3,9,12/26/13,11:43,5.826774,1.876204266,LAP2,40.605104,-80.061551
2,9,12/1/13,22:41,3.511926,1.795637335,LAP2,40.605104,-80.061551
2,1,12/23/13,3:23,10.972475,3.209963658,LAP1,40.759591,-80.892775
3,4,12/4/13,13:26,2.780986,1.154445601,LAP1,41.237692,-80.129426
2,1,12/24/13,13:36,7.85302,3.024362718,LAP1,40.759591,-80.892775
1,7,12/5/13,23:44,5.804061,2.509410101,LAP2,41.197179,-80.218578
3,10,12/16/13,13:53,10.515746,2.265702809,LAP2,40.940856,-80.902297
3,4,12/14/13,22:01,4.935442,1.180793949,LAP1,41.237692,-80.129426
3,7,12/31/13,3:05,11.260924,3.886030038,LAP2,41.197179,-80.218578
1,12,12/14/13,20:14,2.079564,1.750688706,LAP2,40.666304,-80.69382
2,6,12/2/13,12:41,7.460239,1.53218408,LAP2,41.088805,-80.651918
3,4,12/3/13,8:04,4.550106,1.022763,LAP1,41.237692,-80.129426
3,6,12/30/13,8:16,0.768233,1.100683098,LAP2,41.088805,-80.651918
2,6,12/16/13,20:16,9.236936,3.575295561,LAP2,41.088805,-80.651918
2,1,12/28/13,13:55,1.31368,0.638180766,LAP1,40.759591,-80.892775
1,5,12/14/13,12:03,11.390288,2.562973915,LAP1,40.932256,-80.388139
3,4,12/7/13,2:27,1.054714,1.255845394,LAP1,41.237692,-80.129426
2,10,12/18/13,4:50,4.153797,2.047063327,LAP2,40.940856,-80.902297
1,1,12/21/13,16:49,1.191854,2.100781201,LAP1,40.759591,-80.892775
2,12,12/21/13,7:56,6.006826,1.367881991,LAP2,40.666304,-80.69382
1,12,12/19/13,5:13,5.36592,1.86024253,LAP2,40.666304,-80.69382
2,7,12/12/13,11:49,2.61572,1.594868772,LAP2,41.197179,-80.218578
3,2,12/11/13,13:41,2.332144,1.044716291,LAP1,40.476938,-80.381297
2,5,12/13/13,7:28,1.79109,0.445799904,LAP1,40.932256,-80.388139
3,1,12/20/13,12:18,1.473726,0.932290163,LAP1,40.759591,-80.892775
3,12,12/25/13,22:29,1.238748,1.39068715,LAP2,40.666304,-80.69382
2,13,12/9/13,9:08,3.700781,1.624639601,LAP2,40.697587,-80.44851
3,13,12/24/13,9:40,9.341805,2.62190914,LAP2,40.697587,-80.44851
2,2,12/3/13,22:51,0.884893,0.20117207,LAP1,40.476938,-80.381297
2,1,12/20/13,19:06,2.242235,0.480024074,LAP1,40.759591,-80.892775
1,14,12/6/13,1:52,0.39748,1.154382324,LAP2,41.141569,-80.833456
1,5,12/12/13,17:08,6.073829,1.772971762,LAP1,40.932256,-80.388139
1,3,12/27/13,21:31,1.441225,1.971616697,LAP1,40.82405,-80.70807
3,1,12/21/13,9:59,1.339657,1.493430851,LAP1,40.759591,-80.892775
1,2,12/29/13,16:29,4.780711,1.821883487,LAP1,40.476938,-80.381297
3,6,12/10/13,4:09,6.612735,2.544412977,LAP2,41.088805,-80.651918
2,7,12/23/13,11:34,13.645871,4.168716199,LAP2,41.197179,-80.218578
1,11,12/13/13,14:22,10.32471,2.636751338,LAP2,40.782878,-80.527821
2,10,12/9/13,3:14,5.663834,2.834512691,LAP2,40.940856,-80.902297
1,14,12/13/13,23:40,1.658198,0.611820743,LAP2,41.141569,-80.833456
1,8,12/26/13,2:46,0.417037,0.461545296,LAP2,41.122195,-80.597651
3,5,12/24/13,15:01,7.754359,2.958801782,LAP1,40.932256,-80.388139
2,11,12/29/13,18:03,5.876219,2.750749537,LAP2,40.782878,-80.527821
3,7,12/28/13,9:45,5.19285,2.64272806,LAP2,41.197179,-80.218578
3,1,12/16/13,23:00,7.796105,1.736491136,LAP1,40.759591,-80.892775
3,13,12/21/13,15:49,7.839419,2.25508539,LAP2,40.697587,-80.44851
1,14,12/21/13,21:16,8.884295,1.880291868,LAP2,41.141569,-80.833456
2,8,12/6/13,10:20,7.371396,2.909957357,LAP2,41.122195,-80.597651
1,6,12/31/13,13:04,3.057458,1.912871903,LAP2,41.088805,-80.651918
3,3,12/20/13,15:05,4.042752,2.79625588,LAP1,40.82405,-80.70807
3,3,12/14/13,12:19,3.16616,2.339061496,LAP1,40.82405,-80.70807
3,12,12/15/13,6:03,1.292383,1.931885878,LAP2,40.666304,-80.69382
1,2,12/15/13,19:34,14.74578,4.076734158,LAP1,40.476938,-80.381297
2,5,12/4/13,5:31,1.017042,0.659400002,LAP1,40.932256,-80.388139
1,6,12/22/13,3:56,0.333245,0.527071441,LAP2,41.088805,-80.651918
2,11,12/23/13,7:40,7.566909,3.290541914,LAP2,40.782878,-80.527821
2,5,12/29/13,4:50,8.015398,3.540398534,LAP1,40.932256,-80.388139
2,7,12/31/13,10:37,3.015907,1.086012972,LAP2,41.197179,-80.218578
2,9,12/15/13,21:18,6.004882,3.126137721,LAP2,40.605104,-80.061551
3,5,12/3/13,5:01,1.489502,0.494151944,LAP1,40.932256,-80.388139
2,1,12/13/13,8:06,2.263848,1.568713801,LAP1,40.759591,-80.892775
2,4,12/26/13,2:26,1.969786,1.515597005,LAP1,41.237692,-80.129426
2,8,12/10/13,15:54,7.969504,3.367823805,LAP2,41.122195,-80.597651
3,4,12/23/13,12:24,12.082019,3.521083192,LAP1,41.237692,-80.129426
3,11,12/16/13,6:56,9.312628,3.220235298,LAP2,40.782878,-80.527821
2,2,12/22/13,8:07,0.467067,0.111249314,LAP1,40.476938,-80.381297
1,14,12/11/13,16:21,4.938256,2.047032952,LAP2,41.141569,-80.833456
3,12,12/24/13,16:42,6.609511,2.426199161,LAP2,40.666304,-80.69382
3,10,12/27/13,18:12,0.758882,1.725442551,LAP2,40.940856,-80.902297
1,10,12/15/13,20:07,11.730742,3.408352963,LAP2,40.940856,-80.902297
1,3,12/11/13,17:13,9.019306,2.553818333,LAP1,40.82405,-80.70807
3,3,12/8/13,22:27,9.235549,2.577087909,LAP1,40.82405,-80.70807
1,8,12/24/13,10:56,0.327519,0.066345874,LAP2,41.122195,-80.597651
2,2,12/21/13,22:55,3.034811,1.932638089,LAP1,40.476938,-80.381297
2,6,12/13/13,11:32,7.480721,1.556345839,LAP2,41.088805,-80.651918
1,1,12/20/13,5:44,3.170669,1.430648977,LAP1,40.759591,-80.892775
1,10,12/6/13,18:58,1.487743,1.237393553,LAP2,40.940856,-80.902297
2,11,12/22/13,7:54,3.16568,1.141127256,LAP2,40.782878,-80.527821
2,2,12/29/13,12:10,6.863602,2.448738373,LAP1,40.476938,-80.381297
3,10,12/30/13,4:16,7.707363,2.777021568,LAP2,40.940856,-80.902297
1,8,12/22/13,19:25,6.695741,1.614042487,LAP2,41.122195,-80.597651
3,11,12/24/13,5:17,2.548767,0.604750532,LAP2,40.782878,-80.527821
1,11,12/17/13,23:07,6.645367,2.091011407,LAP2,40.782878,-80.527821
3,2,12/31/13,13:12,11.215001,2.955780144,LAP1,40.476938,-80.381297
3,12,12/21/13,23:14,0.077092,1.520444824,LAP2,40.666304,-80.69382
2,1,12/31/13,13:38,5.152106,2.013468177,LAP1,40.759591,-80.892775
3,2,12/15/13,15:50,0.913219,1.195583773,LAP1,40.476938,-80.381297
1,8,12/17/13,9:22,0.467574,1.623890867,LAP2,41.122195,-80.597651
3,13,12/21/13,18:11,7.802986,1.971975236,LAP2,40.697587,-80.44851
1,14,12/3/13,14:52,12.395434,2.912150055,LAP2,41.141569,-80.833456
2,8,12/10/13,18:50,0.012553,0.056102873,LAP2,41.122195,-80.597651
1,1,12/4/13,1:37,5.169944,2.644096952,LAP1,40.759591,-80.892775
3,10,12/6/13,15:44,5.956184,1.28515325,LAP2,40.940856,-80.902297
3,6,12/11/13,23:28,10.299992,3.649979883,LAP2,41.088805,-80.651918
3,5,12/12/13,6:47,2.462328,2.436027281,LAP1,40.932256,-80.388139
1,3,12/29/13,7:05,8.064197,2.791008772,LAP1,40.82405,-80.70807
3,6,12/11/13,17:58,6.341508,1.578265774,LAP2,41.088805,-80.651918
3,4,12/2/13,2:49,5.678572,1.916107672,LAP1,41.237692,-80.129426
1,5,12/23/13,13:35,10.051052,2.423177132,LAP1,40.932256,-80.388139
2,1,12/5/13,13:53,0.455981,1.189097568,LAP1,40.759591,-80.892775
1,11,12/9/13,19:18,1.247536,0.490453082,LAP2,40.782878,-80.527821
1,14,12/21/13,11:41,7.773282,2.704231101,LAP2,41.141569,-80.833456
1,13,12/8/13,10:17,3.811487,0.933314832,LAP2,40.697587,-80.44851
3,5,12/27/13,8:35,2.115263,2.067954886,LAP1,40.932256,-80.388139
3,6,12/12/13,17:40,0.402434,1.439508383,LAP2,41.088805,-80.651918
3,1,12/26/13,22:00,0.593885,1.571835326,LAP1,40.759591,-80.892775
2,4,12/14/13,5:22,0.650666,0.500447756,LAP1,41.237692,-80.129426
2,2,12/16/13,15:54,1.812929,1.697265313,LAP1,40.476938,-80.381297
1,6,12/19/13,19:33,0.68702,0.728784643,LAP2,41.088805,-80.651918
2,4,12/9/13,5:47,3.899938,1.710123803,LAP1,41.237692,-80.129426
3,2,12/2/13,5:26,10.471635,3.392611044,LAP1,40.476938,-80.381297
2,6,12/2/13,23:05,5.854441,1.41823746,LAP2,41.088805,-80.651918
1,13,12/3/13,20:55,4.485454,2.26847986,LAP2,40.697587,-80.44851
1,9,12/6/13,1:02,5.310445,1.076261924,LAP2,40.605104,-80.061551
1,6,12/16/13,11:37,3.30921,2.073511104,LAP2,41.088805,-80.651918
1,10,12/27/13,3:23,7.745397,1.692088903,LAP2,40.940856,-80.902297
2,3,12/19/13,14:18,9.527002,3.620296082,LAP1,40.82405,-80.70807
3,2,12/17/13,20:43,2.534539,1.542902192,LAP1,40.476938,-80.381297
3,3,12/14/13,8:16,0.790372,1.572384783,LAP1,40.82405,-80.70807
1,12,12/16/13,20:47,7.140062,1.855401424,LAP2,40.666304,-80.69382
2,13,12/9/13,8:07,7.379239,2.527639414,LAP2,40.697587,-80.44851
1,13,12/27/13,14:22,2.451093,0.622700092,LAP2,40.697587,-80.44851
2,14,12/26/13,22:59,11.904151,2.50374478,LAP2,41.141569,-80.833456
2,14,12/20/13,13:23,6.427022,1.537136173,LAP2,41.141569,-80.833456
3,9,12/1/13,2:56,3.712656,2.029800665,LAP2,40.605104,-80.061551
3,5,12/15/13,18:24,4.23335,2.219276356,LAP1,40.932256,-80.388139
2,3,12/17/13,8:17,4.326832,1.04159878,LAP1,40.82405,-80.70807
2,5,12/25/13,14:40,3.669881,1.133242968,LAP1,40.932256,-80.388139
1,6,12/6/13,3:45,4.524071,1.773362925,LAP2,41.088805,-80.651918
3,2,12/15/13,12:09,6.256131,2.303896169,LAP1,40.476938,-80.381297
2,4,12/10/13,11:09,3.055775,2.087047721,LAP1,41.237692,-80.129426
3,5,12/27/13,2:19,6.85314,2.907166907,LAP1,40.932256,-80.388139
2,9,12/31/13,1:16,3.772229,2.617703998,LAP2,40.605104,-80.061551
2,10,12/11/13,4:20,9.953255,3.442579258,LAP2,40.940856,-80.902297
2,14,12/8/13,9:53,3.433333,1.267912589,LAP2,41.141569,-80.833456
2,8,12/13/13,4:50,5.002861,2.304216228,LAP2,41.122195,-80.597651
3,12,12/9/13,20:18,6.182317,3.110048342,LAP2,40.666304,-80.69382
2,13,12/30/13,3:43,3.174516,1.612850564,LAP2,40.697587,-80.44851
3,5,12/2/13,5:51,0.603698,1.018613231,LAP1,40.932256,-80.388139
2,6,12/24/13,3:09,5.755285,2.71773494,LAP2,41.088805,-80.651918
2,13,12/16/13,10:15,3.023706,1.977057979,LAP2,40.697587,-80.44851
3,2,12/16/13,18:58,2.001724,1.577233165,LAP1,40.476938,-80.381297
1,13,12/14/13,20:53,1.04312,1.153263647,LAP2,40.697587,-80.44851
1,10,12/3/13,7:33,4.817497,1.977247951,LAP2,40.940856,-80.902297
2,2,12/22/13,22:39,0.980659,1.272898677,LAP1,40.476938,-80.381297
2,4,12/31/13,6:47,3.217076,2.144079378,LAP1,41.237692,-80.129426
1,5,12/27/13,6:13,6.744349,1.813501996,LAP1,40.932256,-80.388139
1,8,12/10/13,19:21,0.809915,0.299913251,LAP2,41.122195,-80.597651
2,10,12/5/13,19:29,2.616365,2.269963847,LAP2,40.940856,-80.902297
2,6,12/5/13,8:45,5.948767,1.284266104,LAP2,41.088805,-80.651918
1,4,12/22/13,23:56,1.72957,1.119596426,LAP1,41.237692,-80.129426
2,5,12/20/13,9:33,1.523842,1.5112215,LAP1,40.932256,-80.388139
2,12,12/1/13,5:42,4.899512,1.412698838,LAP2,40.666304,-80.69382
2,10,12/14/13,22:57,8.168758,2.681893686,LAP2,40.940856,-80.902297
1,3,12/20/13,9:57,7.850884,2.834071896,LAP1,40.82405,-80.70807
1,1,12/8/13,7:08,10.87837,2.610673257,LAP1,40.759591,-80.892775
2,2,12/18/13,20:07,0.600886,1.607283631,LAP1,40.476938,-80.381297
3,9,12/30/13,9:39,5.883911,1.86109977,LAP2,40.605104,-80.061551
2,10,12/29/13,14:53,5.904647,2.727739229,LAP2,40.940856,-80.902297
1,4,12/28/13,18:26,8.659172,3.186974791,LAP1,41.237692,-80.129426
3,4,12/25/13,7:41,7.341403,1.752056369,LAP1,41.237692,-80.129426
1,14,12/6/13,18:05,8.572319,3.231421078,LAP2,41.141569,-80.833456
1,3,12/1/13,4:35,2.927493,1.88920769,LAP1,40.82405,-80.70807
2,12,12/19/13,21:53,4.229186,1.459039862,LAP2,40.666304,-80.69382
1,9,12/9/13,3:35,9.634791,2.755491522,LAP2,40.605104,-80.061551
3,12,12/3/13,16:59,10.397196,2.765255241,LAP2,40.666304,-80.69382
2,1,12/1/13,16:51,9.120996,3.242236112,LAP1,40.759591,-80.892775
3,12,12/6/13,16:01,6.672808,1.531975602,LAP2,40.666304,-80.69382
3,4,12/14/13,17:41,3.573575,2.089957187,LAP1,41.237692,-80.129426
1,4,12/20/13,12:44,5.245944,1.55531254,LAP1,41.237692,-80.129426
1,10,12/1/13,8:48,1.990245,1.494563187,LAP2,40.940856,-80.902297
1,4,12/2/13,1:02,9.015288,2.987506414,LAP1,41.237692,-80.129426
2,1,12/19/13,8:35,0.215118,1.113571417,LAP1,40.759591,-80.892775
3,10,12/19/13,17:26,3.839812,1.030107472,LAP2,40.940856,-80.902297
2,5,12/1/13,14:21,8.746885,2.839867656,LAP1,40.932256,-80.388139
3,2,12/26/13,21:40,4.174557,0.955853195,LAP1,40.476938,-80.381297
1,2,12/25/13,13:35,8.344257,2.549025778,LAP1,40.476938,-80.381297
2,3,12/28/13,21:07,3.948386,2.731234386,LAP1,40.82405,-80.70807
2,10,12/11/13,1:02,1.250116,0.610185089,LAP2,40.940856,-80.902297
1,12,12/4/13,22:37,6.536276,2.402819116,LAP2,40.666304,-80.69382
2,13,12/2/13,16:49,6.03341,1.633275444,LAP2,40.697587,-80.44851
2,10,12/5/13,13:29,3.952841,1.712029117,LAP2,40.940856,-80.902297
3,14,12/21/13,9:30,2.112076,0.690749678,LAP2,41.141569,-80.833456
2,7,12/11/13,2:17,0.960691,0.243307924,LAP2,41.197179,-80.218578
1,2,12/6/13,6:48,3.826777,1.952979164,LAP1,40.476938,-80.381297
3,1,12/8/13,17:58,0.337996,1.891002149,LAP1,40.759591,-80.892775
1,4,12/20/13,21:52,4.599868,1.704504447,LAP1,41.237692,-80.129426
1,13,12/26/13,7:32,1.802748,2.169019514,LAP2,40.697587,-80.44851
1,2,12/10/13,2:57,9.609686,3.810404281,LAP1,40.476938,-80.381297
2,14,12/13/13,13:26,6.212164,1.251945643,LAP2,41.141569,-80.833456
2,14,12/25/13,5:03,4.49074,1.633953259,LAP2,41.141569,-80.833456
3,5,12/8/13,22:05,2.703826,1.094901517,LAP1,40.932256,-80.388139
1,3,12/7/13,17:55,2.71591,1.434507576,LAP1,40.82405,-80.70807
1,1,12/24/13,10:54,2.443424,1.944436063,LAP1,40.759591,-80.892775
2,1,12/24/13,11:19,2.842493,1.082729546,LAP1,40.759591,-80.892775
3,2,12/17/13,16:35,3.415364,0.789658534,LAP1,40.476938,-80.381297
2,3,12/2/13,7:59,2.966005,1.894567837,LAP1,40.82405,-80.70807
1,11,12/15/13,9:21,7.938585,2.713095055,LAP2,40.782878,-80.527821
3,11,12/9/13,17:58,3.472589,2.253656022,LAP2,40.782878,-80.527821
3,7,12/19/13,2:27,6.033979,1.252145618,LAP2,41.197179,-80.218578
2,4,12/12/13,13:22,9.167806,3.529665727,LAP1,41.237692,-80.129426
2,9,12/8/13,18:10,2.415268,1.630286269,LAP2,40.605104,-80.061551
1,8,12/12/13,10:39,1.495692,1.005562017,LAP2,41.122195,-80.597651
1,10,12/6/13,4:29,4.378308,2.272309477,LAP2,40.940856,-80.902297
3,7,12/17/13,19:57,6.830487,2.89010583,LAP2,41.197179,-80.218578
2,2,12/17/13,17:05,5.332103,2.862511699,LAP1,40.476938,-80.381297
1,3,12/22/13,9:36,2.144138,1.248927942,LAP1,40.82405,-80.70807
3,10,12/31/13,15:56,6.807789,1.754469813,LAP2,40.940856,-80.902297
2,13,12/28/13,18:03,7.214369,2.518384049,LAP2,40.697587,-80.44851
1,14,12/19/13,14:37,1.24289,0.706212481,LAP2,41.141569,-80.833456
3,8,12/21/13,11:39,1.374362,1.760119878,LAP2,41.122195,-80.597651
2,2,12/17/13,6:44,7.799583,1.804428399,LAP1,40.476938,-80.381297
3,3,12/26/13,6:39,0.120937,1.988046664,LAP1,40.82405,-80.70807
2,2,12/6/13,6:57,10.67793,2.58598744,LAP1,40.476938,-80.381297
1,3,12/18/13,19:42,10.534113,3.147824978,LAP1,40.82405,-80.70807
1,3,12/17/13,6:13,10.575062,3.299425653,LAP1,40.82405,-80.70807
1,7,12/22/13,1:53,6.306068,2.98359775,LAP2,41.197179,-80.218578
1,9,12/3/13,2:00,1.925752,1.594328978,LAP2,40.605104,-80.061551
2,6,12/23/13,7:06,7.077516,2.524426621,LAP2,41.088805,-80.651918
1,7,12/22/13,20:52,2.655397,1.838046335,LAP2,41.197179,-80.218578
3,2,12/23/13,23:06,10.611985,2.720468882,LAP1,40.476938,-80.381297
2,12,12/17/13,15:45,12.065647,2.564228032,LAP2,40.666304,-80.69382
3,12,12/7/13,3:30,5.871793,2.284067622,LAP2,40.666304,-80.69382
3,13,12/22/13,23:58,0.247093,0.956250132,LAP2,40.697587,-80.44851
3,4,12/25/13,8:03,4.093142,2.222317596,LAP1,41.237692,-80.129426
2,13,12/2/13,20:27,3.63688,2.680997825,LAP2,40.697587,-80.44851
3,8,12/16/13,12:29,0.532487,1.638527983,LAP2,41.122195,-80.597651
1,11,12/23/13,11:48,3.614692,0.84560148,LAP2,40.782878,-80.527821
1,10,12/30/13,7:16,3.157255,0.97040055,LAP2,40.940856,-80.902297
1,6,12/11/13,23:22,9.527965,3.253357948,LAP2,41.088805,-80.651918
2,4,12/28/13,1:48,1.394784,1.264258665,LAP1,41.237692,-80.129426
2,10,12/30/13,19:38,2.020414,1.60829043,LAP2,40.940856,-80.902297
3,8,12/8/13,8:41,16.352898,5.200853671,LAP2,41.122195,-80.597651
2,3,12/19/13,22:11,7.966361,2.8439929,LAP1,40.82405,-80.70807
3,9,12/11/13,11:36,9.384971,3.780828867,LAP2,40.605104,-80.061551
2,3,12/9/13,17:17,7.031519,1.838521467,LAP1,40.82405,-80.70807
1,14,12/15/13,7:55,11.66749,3.663900577,LAP2,41.141569,-80.833456
1,6,12/5/13,21:35,5.488565,2.163287611,LAP2,41.088805,-80.651918
2,10,12/26/13,12:29,8.164738,2.101737048,LAP2,40.940856,-80.902297
2,12,12/25/13,15:43,2.561056,2.356422255,LAP2,40.666304,-80.69382
1,13,12/15/13,18:18,5.583512,2.603142182,LAP2,40.697587,-80.44851
1,1,12/11/13,19:40,9.441713,3.016492507,LAP1,40.759591,-80.892775
2,2,12/3/13,7:39,12.446591,4.202186217,LAP1,40.476938,-80.381297
3,9,12/12/13,5:18,3.981565,2.2257871,LAP2,40.605104,-80.061551
2,9,12/11/13,15:31,0.428101,1.163598613,LAP2,40.605104,-80.061551
3,1,12/23/13,23:25,0.505589,0.701627179,LAP1,40.759591,-80.892775
1,6,12/20/13,16:47,0.276034,0.764850905,LAP2,41.088805,-80.651918
1,6,12/15/13,11:18,2.803707,2.135770802,LAP2,41.088805,-80.651918
1,9,12/4/13,23:19,1.308556,0.880576659,LAP2,40.605104,-80.061551
1,1,12/20/13,4:48,3.978452,2.015192731,LAP1,40.759591,-80.892775
2,6,12/25/13,18:35,6.509331,2.713185791,LAP2,41.088805,-80.651918
3,14,12/11/13,4:32,2.790991,0.903924479,LAP2,41.141569,-80.833456
3,10,12/6/13,22:12,5.366724,1.944354365,LAP2,40.940856,-80.902297
1,12,12/30/13,12:40,3.125007,1.418285712,LAP2,40.666304,-80.69382
1,5,12/21/13,14:46,3.07278,2.513507745,LAP1,40.932256,-80.388139
1,11,12/25/13,10:22,4.299927,1.672104872,LAP2,40.782878,-80.527821
3,2,12/24/13,15:32,7.511207,3.044736993,LAP1,40.476938,-80.381297
1,6,12/12/13,11:21,6.53059,2.960485421,LAP2,41.088805,-80.651918
3,6,12/12/13,19:13,1.932997,2.063751987,LAP2,41.088805,-80.651918
1,6,12/26/13,4:11,9.411373,2.366192148,LAP2,41.088805,-80.651918
1,3,12/4/13,6:02,2.721025,2.515366984,LAP1,40.82405,-80.70807
2,5,12/2/13,22:40,0.190687,0.362824851,LAP1,40.932256,-80.388139
3,12,12/19/13,15:53,10.076038,3.434359048,LAP2,40.666304,-80.69382
3,12,12/14/13,4:24,8.613985,2.101540112,LAP2,40.666304,-80.69382
2,5,12/8/13,3:03,6.916181,3.275457468,LAP1,40.932256,-80.388139
2,6,12/10/13,3:17,0.254159,0.377470779,LAP2,41.088805,-80.651918
3,1,12/13/13,13:07,4.060298,1.096441661,LAP1,40.759591,-80.892775
1,1,12/8/13,7:06,9.293748,2.006061418,LAP1,40.759591,-80.892775
2,14,12/25/13,16:49,2.383289,2.323471179,LAP2,41.141569,-80.833456
3,8,12/16/13,18:57,12.394673,2.945353986,LAP2,41.122195,-80.597651
1,9,12/2/13,4:15,4.444729,0.984175386,LAP2,40.605104,-80.061551
1,10,12/27/13,21:46,1.443761,1.829490654,LAP2,40.940856,-80.902297
2,12,12/30/13,22:48,2.711981,2.004654235,LAP2,40.666304,-80.69382
2,4,12/18/13,21:43,12.613922,2.610042804,LAP1,41.237692,-80.129426
3,10,12/24/13,1:16,0.082885,1.304641467,LAP2,40.940856,-80.902297
3,9,12/17/13,6:08,6.51266,3.226406765,LAP2,40.605104,-80.061551
2,1,12/13/13,17:39,1.08158,0.987716487,LAP1,40.759591,-80.892775
1,1,12/24/13,23:45,6.637591,2.631027668,LAP1,40.759591,-80.892775
3,5,12/1/13,10:16,3.458689,1.167966856,LAP1,40.932256,-80.388139
3,4,12/20/13,9:30,4.946566,1.372129753,LAP1,41.237692,-80.129426
3,2,12/8/13,2:16,3.088723,0.934943611,LAP1,40.476938,-80.381297
1,3,12/6/13,5:12,3.895297,1.16624146,LAP1,40.82405,-80.70807
3,13,12/21/13,9:37,8.013199,3.142824787,LAP2,40.697587,-80.44851
2,14,12/16/13,6:24,4.839237,1.622740154,LAP2,41.141569,-80.833456
2,13,12/10/13,9:28,2.894706,1.295887803,LAP2,40.697587,-80.44851
3,9,12/18/13,8:29,6.084769,1.495662982,LAP2,40.605104,-80.061551
3,10,12/5/13,8:29,8.611497,2.721549506,LAP2,40.940856,-80.902297
2,13,12/3/13,14:05,1.484469,0.614912244,LAP2,40.697587,-80.44851
2,6,12/28/13,14:27,1.433864,2.00999029,LAP2,41.088805,-80.651918
3,8,12/7/13,7:45,5.691194,1.607712982,LAP2,41.122195,-80.597651
2,2,12/13/13,17:27,8.761389,3.432543513,LAP1,40.476938,-80.381297
